team_id,user_id
424d2c03-6f17-4095-89fd-e3dc9669d0db,2fe3d91f-5de7-47ec-b7ea-f61b52c4f351
7990a73e-1ef5-4105-9009-41a7c3479ac9,2fe3d91f-5de7-47ec-b7ea-f61b52c4f351
93d51571-522d-4195-b83d-13d88c8078cd,7762ba0a-75be-47ed-92b9-d85c49c2b3ac
79e5a53e-c78d-48fb-a773-709405336cad,7762ba0a-75be-47ed-92b9-d85c49c2b3ac
8ec2e93c-5345-4550-a4e8-68c789e360df,b1a621dd-b770-49dd-b2c0-de71a2a5f513
7461e93f-f4a7-4180-8fcd-bea8d1a5a8de,49e94d87-2405-4801-aff5-2f5b42c8714b
384bf960-2d59-4142-84c9-3bb20706185f,49e94d87-2405-4801-aff5-2f5b42c8714b
f74e7a41-6c7f-4536-98e0-d7af48249e13,bab0af5a-1b65-4e99-8c76-f1009694659a
93d51571-522d-4195-b83d-13d88c8078cd,bab0af5a-1b65-4e99-8c76-f1009694659a
162a6621-2576-4c3f-a316-104691d19870,20347fd4-84c1-4b4f-b9db-e8caebcff7cc
51c5207d-18b2-49d2-9a15-44502e7c0ed5,20347fd4-84c1-4b4f-b9db-e8caebcff7cc
424d2c03-6f17-4095-89fd-e3dc9669d0db,e48370e2-7928-4e41-8c9e-d2d56643f094
79e5a53e-c78d-48fb-a773-709405336cad,e48370e2-7928-4e41-8c9e-d2d56643f094
8ec2e93c-5345-4550-a4e8-68c789e360df,e9a7a3b9-39d0-4e2d-93b1-99e924108e16
33427477-d3fd-46ed-9f7d-75b8f152487b,b2f79b9f-e61d-41a6-b4a5-8573f3c068c3
51c5207d-18b2-49d2-9a15-44502e7c0ed5,b2f79b9f-e61d-41a6-b4a5-8573f3c068c3
569940f8-de36-4521-9109-2255c6eaef37,0766339c-ac53-4ecc-828a-a22e2d402ec4
070ffdbb-f90a-4c7d-aee8-79f5dbd19bf3,ed5b5781-39c7-48b4-a193-651b2f9580fb
51c5207d-18b2-49d2-9a15-44502e7c0ed5,ed5b5781-39c7-48b4-a193-651b2f9580fb
674b12ea-c8b2-47ad-9ac8-d76f2de39250,e5f75449-c1bc-4275-ba91-9b118d6fd8f5
8ec2e93c-5345-4550-a4e8-68c789e360df,e5f75449-c1bc-4275-ba91-9b118d6fd8f5
7461e93f-f4a7-4180-8fcd-bea8d1a5a8de,bd110049-63ea-48e2-91df-b0806f29bc4a
51c5207d-18b2-49d2-9a15-44502e7c0ed5,bd110049-63ea-48e2-91df-b0806f29bc4a
51c5207d-18b2-49d2-9a15-44502e7c0ed5,664a68f6-8eb5-4a2d-9e6e-04d637814e09
33427477-d3fd-46ed-9f7d-75b8f152487b,a264971f-4579-429d-97cb-dae8fc45ce36
569940f8-de36-4521-9109-2255c6eaef37,d3324e86-d9a6-40c6-bfc7-00a4bf7a9a2c
569940f8-de36-4521-9109-2255c6eaef37,ee556e3a-bedc-4092-9d2c-89c0cf1c55a6
384bf960-2d59-4142-84c9-3bb20706185f,ee556e3a-bedc-4092-9d2c-89c0cf1c55a6
408b94af-26fc-457a-9c6b-5c7a896607e0,7b633fd4-e3c6-430f-aa53-bae88d622c1c
8ec2e93c-5345-4550-a4e8-68c789e360df,7b633fd4-e3c6-430f-aa53-bae88d622c1c
f74e7a41-6c7f-4536-98e0-d7af48249e13,5e8b26ac-9c84-421a-bf48-2a2cdef48a77
33427477-d3fd-46ed-9f7d-75b8f152487b,5e8b26ac-9c84-421a-bf48-2a2cdef48a77
7990a73e-1ef5-4105-9009-41a7c3479ac9,24bfa776-4dbe-4964-ba20-bb7cdbe24969
569940f8-de36-4521-9109-2255c6eaef37,388a5882-139f-429c-bb71-ea5192eeccf2
ac05d1aa-38ce-4591-9211-85338caa123c,388a5882-139f-429c-bb71-ea5192eeccf2
79e5a53e-c78d-48fb-a773-709405336cad,cea3bb6f-b17d-4b53-9389-19368618a0ab
674b12ea-c8b2-47ad-9ac8-d76f2de39250,cea3bb6f-b17d-4b53-9389-19368618a0ab
424d2c03-6f17-4095-89fd-e3dc9669d0db,034a54f2-096b-44bb-b595-e447e0c76aa8
674b12ea-c8b2-47ad-9ac8-d76f2de39250,b7e38596-6ad5-4082-902e-066209d3b963
070ffdbb-f90a-4c7d-aee8-79f5dbd19bf3,f4ab4596-946d-4fd5-a301-3d48736c4326
f179ba32-bde7-4046-bce6-dbb1e5180ec0,f4ab4596-946d-4fd5-a301-3d48736c4326
f179ba32-bde7-4046-bce6-dbb1e5180ec0,784d311e-cbb1-4324-aa78-ce85318946d7
